發生年度,發生月份,發生日期,發生時間,事故類別名稱,處理單位名稱警局層,發生地點,天候名稱,光線名稱,道路類別-第1當事者-名稱,速限-第1當事者,道路型態大類別名稱,道路型態子類別名稱,事故位置大類別名稱,事故位置子類別名稱,路面狀況-路面鋪裝名稱,路面狀況-路面狀態名稱,路面狀況-路面缺陷名稱,道路障礙-障礙物名稱,道路障礙-視距品質名稱,道路障礙-視距名稱,號誌-號誌種類名稱,號誌-號誌動作名稱,車道劃分設施-分向設施大類別名稱,車道劃分設施-分向設施子類別名稱,車道劃分設施-分道設施-快車道或一般車道間名稱,車道劃分設施-分道設施-快慢車道間名稱,車道劃分設施-分道設施-路面邊線名稱,事故類型及型態大類別名稱,事故類型及型態子類別名稱,肇因研判大類別名稱-主要,肇因研判子類別名稱-主要,死亡受傷人數,當事者順位,當事者區分-類別-大類別名稱-車種,當事者區分-類別-子類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,保護裝備名稱,行動電話或電腦或其他相類功能裝置名稱,當事者行動狀態大類別名稱,當事者行動狀態子類別名稱,車輛撞擊部位大類別名稱-最初,車輛撞擊部位子類別名稱-最初,車輛撞擊部位大類別名稱-其他,車輛撞擊部位子類別名稱-其他,肇因研判大類別名稱-個別,肇因研判子類別名稱-個別,肇事逃逸類別名稱-是否肇逃,經度,緯度
2022,4,20220411,215800,A2,高雄市政府警察局,高雄市三民區天祥一路132號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,40,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,中央分向島,寛式(50公分以上),車道線(無標記),快慢車道分隔線,無,汽(機)車本身,路上翻車、摔倒,裝載,裝載貨物不穩妥,死亡0;受傷1,1,機車,普通重型,女,49,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,其他,不明,其他,不明,裝載,裝載貨物不穩妥,否,120.319746,22.667513
2022,4,20220412,33200,A2,高雄市政府警察局,高雄市三民區建工路 / 高雄市三民區建興路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,四岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,無,車與車,其他,駕駛人,未保持行車安全距離,死亡0;受傷1,1,小客車,自用,女,33,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,汽車,前車頭,駕駛人,未保持行車安全距離,否,120.3203,22.64845
2022,4,20220412,74900,A2,高雄市政府警察局,高雄市三民區義華路107號前0.0公尺,晴,日間自然光線,市區道路,50,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,窄式無柵欄,未繪設車道線,快慢車道分隔線,有,人與汽(機)車,穿越道路中,駕駛人,未注意車前狀態,死亡0;受傷2,1,機車,普通重型,男,63,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,未注意車前狀態,否,120.342347,22.642397
2022,4,20220412,83100,A2,高雄市政府警察局,高雄市三民區村建工路 / 高雄市三民區新民路,晴,日間自然光線,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛人,未注意車前狀態,死亡0;受傷1,1,小客車,自用,男,63,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右前車頭(身),汽車,右前車頭(身),駕駛人,未注意車前狀態,否,120.325129,22.650244
2022,4,20220412,90100,A2,高雄市政府警察局,高雄市三民區民族一路 / 高雄市三民區同盟一路,晴,日間自然光線,市區道路,40,交岔路,四岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,中央分向島,寛式(50公分以上),車道線(無標記),寛式快慢車道分隔島(50公分以上),無,車與車,側撞,駕駛人,未注意車前狀態,死亡0;受傷1,1,機車,普通重型,男,26,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,其他,機車,左側車身,機車,左側車身,駕駛人,未注意車前狀態,否,120.3145,22.64778
2022,4,20220412,101400,A2,高雄市政府警察局,高雄市三民區村同盟三路710號前0.0公尺,晴,日間自然光線,市區道路,40,單路部分,直路,路段,慢車道,柏油,乾燥,有坑洞,無障礙物,良好,良好,無號誌,無號誌,中央分向島,寛式(50公分以上),車道線(無標記),快慢車道分隔線,無,汽(機)車本身,路上翻車、摔倒,駕駛人,未依規定減速,死亡0;受傷1,1,機車,普通重型,女,67,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,右側車身,機車,右側車身,駕駛人,未依規定減速,否,120.283823,22.646476
2022,4,20220412,123300,A2,高雄市政府警察局,高雄市三民區村九如一路 / 高雄市三民區教仁路,晴,日間自然光線,市區道路,50,交岔路,四岔路,交叉路口,機車停等區,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,中央分向島,寛式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,無,車與車,追撞,駕駛人,未保持行車安全距離,死亡0;受傷1,1,小客車,自用,男,80,戴安全帽或繫安全帶(使用幼童安全椅),使用免持或未有礙駕駛安全,車的狀態,右轉彎,汽車,前車頭,汽車,前車頭,駕駛人,未保持行車安全距離,否,120.32554,22.639448
2022,4,20220412,124000,A2,高雄市政府警察局,高雄市三民區村十全路 / 高雄市三民區民族一路,晴,日間自然光線,市區道路,40,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,中央分向島,窄式無柵欄,車道線(無標記),寛式快慢車道分隔島(50公分以上),有,車與車,追撞,駕駛人,未保持行車安全距離,死亡0;受傷2,1,機車,普通重型,男,57,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,右側車身,機車,右側車身,駕駛人,未保持行車安全距離,否,120.314505,22.64472
2022,4,20220412,170900,A2,高雄市政府警察局,高雄市三民區村九如一路413號前0.0公尺前,晴,日間自然光線,市區道路,40,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,寛式(50公分以上),未繪設車道線,未繪設快慢車道分隔線,無,車與車,追撞,駕駛人,未依規定減速,死亡0;受傷2,1,機車,普通重型,女,23,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,急減速或急停止,機車,右側車身,機車,右側車身,駕駛人,未依規定減速,否,120.3311,22.63851
2022,4,20220412,174500,A2,高雄市政府警察局,高雄市三民區重慶街 / 高雄市三民區察哈爾二街,晴,日間自然光線,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛人,違反號誌管制或指揮,死亡0;受傷2,1,機車,普通重型,女,27,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,違反號誌管制或指揮,否,120.302287,22.647654
2022,4,20220412,182000,A2,高雄市政府警察局,高雄市三民區村金鼎路 / 高雄市三民區鼎強街,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,雙向禁止超車線,無標記,未繪設車道線,快慢車道分隔線,有,車與車,其他,駕駛人,未注意車前狀態,死亡0;受傷1,1,小客車,自用,男,23,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,汽車,左前車頭(身),汽車,左前車頭(身),駕駛人,未注意車前狀態,否,120.320802,22.66492
2022,4,20220412,183000,A2,高雄市政府警察局,高雄市三民區村金鼎路 / 高雄市三民區大裕路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,雙向禁止超車線,無標記,未繪設車道線,快慢車道分隔線,無,車與車,追撞,駕駛人,未保持行車安全距離,死亡0;受傷1,1,機車,普通重型,女,20,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,左側車身,機車,左側車身,駕駛人,未保持行車安全距離,否,120.327529,22.663283
2022,4,20220412,213000,A2,高雄市政府警察局,高雄市三民區鼎中路 / 高雄市三民區金鼎路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,雙向禁止超車線,無標記,未繪設車道線,快慢車道分隔線,無,車與車,其他,駕駛人,迴轉未依規定,死亡0;受傷1,1,小客車,租賃車,男,27,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,迴轉或橫越道路中,汽車,左後車尾(身),汽車,左後車尾(身),駕駛人,迴轉未依規定,否,120.3194,22.66521
2022,4,20220412,224500,A2,高雄市政府警察局,高雄市三民區明誠一路 / 高雄市三民區鼎中路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,四岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,雙向禁止超車線,無標記,車道線(無標記),快慢車道分隔線,無,車與車,追撞,駕駛人,變換車道或方向不當,死亡0;受傷2,1,機車,普通重型,男,29,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向左變換車道,機車,後車尾,機車,後車尾,駕駛人,變換車道或方向不當,否,120.319106,22.659996
2022,4,20220413,4000,A2,高雄市政府警察局,高雄市三民區建國二路28號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,40,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛人,變換車道或方向不當,死亡0;受傷1,1,小客車,自用,男,27,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向右變換車道,汽車,右側車身,汽車,右側車身,駕駛人,變換車道或方向不當,否,120.312243,22.637521
2022,4,20220413,72600,A2,高雄市政府警察局,高雄市三民區村中庸街 / 高雄市三民區中庸街,晴,日間自然光線,市區道路,40,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,駕駛人,未依規定讓車,死亡0;受傷2,1,機車,普通重型,男,61,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,機車,前車頭,機車,前車頭,駕駛人,未依規定讓車,否,120.289482,22.635244
2022,4,20220413,82300,A2,高雄市政府警察局,高雄市三民區村建工路 / 高雄市三民區灣中街,晴,日間自然光線,市區道路,30,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,對撞,駕駛人,未靠右行駛,死亡0;受傷2,1,機車,普通重型,女,40,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,未靠右行駛,否,120.321945,22.650342
2022,4,20220413,91000,A2,高雄市政府警察局,高雄市三民區九如三路 / 高雄市三民區中峰街,晴,日間自然光線,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛人,違反號誌管制或指揮,死亡0;受傷1,1,機車,普通重型,男,75,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,違反號誌管制或指揮,否,120.2891,22.64256
2022,4,20220413,91500,A2,高雄市政府警察局,高雄市三民區民族一路 / 高雄市三民區建工路,晴,日間自然光線,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛人,未保持行車安全間隔,死亡0;受傷2,1,機車,普通重型,女,24,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,左側車身,機車,左側車身,駕駛人,未保持行車安全間隔,否,120.314867,22.647576
2022,4,20220413,93600,A2,高雄市政府警察局,高雄市三民區中華二路111號前0.0公尺前,晴,日間自然光線,市區道路,40,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,寛式(50公分以上),車道線(無標記),寛式快慢車道分隔島(50公分以上),無,車與車,追撞,駕駛人,未保持行車安全距離,死亡0;受傷2,1,機車,普通重型,女,70,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,未保持行車安全距離,否,120.291363,22.64111
2022,4,20220413,101000,A2,高雄市政府警察局,高雄市三民區村山東街158號前0.0公尺前,晴,日間自然光線,市區道路,50,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,快慢車道分隔線,無,車與車,追撞,駕駛人,未保持行車安全距離,死亡0;受傷1,1,機車,普通重型,女,20,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,未保持行車安全距離,否,120.3117,22.64545
2022,4,20220413,111600,A2,高雄市政府警察局,高雄市三民區建德路 / 高雄市三民區建德路,晴,日間自然光線,市區道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛人,未依規定讓車,死亡0;受傷2,1,機車,普通重型,女,58,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,未依規定讓車,否,120.322529,22.644647
2022,4,20220413,112700,A2,高雄市政府警察局,高雄市三民區義德路 / 高雄市三民區壽昌路,晴,日間自然光線,市區道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,駕駛人,未依規定讓車,死亡0;受傷2,1,機車,普通重型,女,37,戴安全帽或繫安全帶(使用幼童安全椅),未使用,人的狀態,不明,其他,不明,其他,不明,駕駛人,未依規定讓車,否,120.335176,22.643904
2022,4,20220413,122000,A2,高雄市政府警察局,高雄市三民區瀋陽街50號前0.0公尺,晴,日間自然光線,市區道路,50,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,快慢車道分隔線,無,車與車,追撞,駕駛人,未保持行車安全距離,死亡0;受傷1,1,機車,普通重型,男,30,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,未保持行車安全距離,否,120.307378,22.641501
2022,4,20220413,123000,A2,高雄市政府警察局,高雄市三民區民族一路 / 高雄市三民區建工路,晴,日間自然光線,市區道路,60,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛人,右轉彎未依規定,死亡0;受傷1,1,小客車,自用,女,56,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,右轉彎,汽車,右前車頭(身),汽車,右前車頭(身),駕駛人,右轉彎未依規定,否,120.314867,22.647576
2022,4,20220413,125800,A2,高雄市政府警察局,高雄市三民區村建工路 / 高雄市三民區建德路,晴,日間自然光線,市區道路,50,交岔路,多岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,雙向禁止超車線,無標記,車道線(無標記),快慢車道分隔線,無,汽(機)車本身,路上翻車、摔倒,駕駛人,未注意車前狀態,死亡0;受傷1,1,機車,普通重型,女,57,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,其他,不明,其他,不明,駕駛人,未注意車前狀態,否,120.322442,22.649001
2022,4,20220413,130800,A2,高雄市政府警察局,高雄市三民區大順二路290號前0.0公尺,晴,日間自然光線,市區道路,30,單路部分,其他,其他,其他,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,寛式(50公分以上),未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,其他,不明原因肇事,死亡0;受傷1,1,,,肇事逃逸尚未查獲,111,不明,不明,人的狀態,不明,其他,不明,其他,不明,其他,不明原因肇事,是,120.325904,22.645666
2022,4,20220413,131300,A2,高雄市政府警察局,高雄市三民區鼎中路 / 高雄市三民區鼎中路,晴,日間自然光線,市區道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛人,未注意車前狀態,死亡0;受傷1,1,機車,普通重型,女,22,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,未注意車前狀態,否,120.320805,22.673091
2022,4,20220413,140100,A2,高雄市政府警察局,高雄市三民區建工路512號前0.0公尺,晴,日間自然光線,市區道路,50,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,車道線(無標記),快慢車道分隔線,無,車與車,其他,駕駛人,未保持行車安全距離,死亡0;受傷3,1,機車,普通重型,女,20,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,未保持行車安全距離,否,120.326271,22.650999
2022,4,20220413,141300,A2,高雄市政府警察局,高雄市三民區村建工路 / 高雄市三民區建工路,晴,日間自然光線,市區道路,40,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),快慢車道分隔線,無,車與車,其他,駕駛人,違反特定標誌(線)禁制,死亡0;受傷2,1,機車,普通重型,男,27,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,起步,機車,右側車身,機車,右側車身,駕駛人,違反特定標誌(線)禁制,否,120.323301,22.649352
2022,4,20220413,163400,A2,高雄市政府警察局,高雄市三民區村中華二路 / 高雄市三民區九如二路,晴,日間自然光線,市區道路,40,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛人,變換車道或方向不當,死亡0;受傷2,1,機車,普通重型,女,52,戴安全帽或繫安全帶(使用幼童安全椅),使用免持或未有礙駕駛安全,車的狀態,向左變換車道,機車,後車尾,機車,後車尾,駕駛人,變換車道或方向不當,否,120.291782,22.64202
2022,4,20220413,235900,A2,高雄市政府警察局,高雄市三民區九如一路239巷1號前0.0公尺,晴,日間自然光線,市區道路,30,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,汽(機)車本身,其他,駕駛人,未注意車前狀態,死亡0;受傷1,1,小客車,自用,男,31,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,汽車,前車頭,駕駛人,未注意車前狀態,否,120.336465,22.637442
2022,4,20220414,1900,A2,高雄市政府警察局,高雄市三民區村建工路 / 高雄市三民區建工路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,多岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,無,車與車,其他,駕駛人,左轉彎未依規定,死亡0;受傷2,1,機車,普通重型,女,30,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,機車,前車頭,機車,前車頭,駕駛人,左轉彎未依規定,否,120.3201,22.64869
2022,4,20220414,5900,A2,高雄市政府警察局,高雄市三民區村大順三路 / 高雄市三民區鐵道一街,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,40,交岔路,四岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,雙向禁止超車線,無標記,車道線(無標記),快慢車道分隔線,無,車與車,追撞,駕駛人,未保持行車安全距離,死亡0;受傷2,1,機車,普通重型,女,26,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,未保持行車安全距離,否,120.32721,22.637099
2022,4,20220414,61500,A2,高雄市政府警察局,高雄市三民區鼎中路605號前0.0公尺,晴,日間自然光線,市區道路,50,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,快慢車道分隔線,有,車與車,其他,駕駛人,迴轉未依規定,死亡0;受傷1,1,小客車,自用,男,40,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,迴轉或橫越道路中,汽車,左後車尾(身),汽車,左後車尾(身),駕駛人,迴轉未依規定,否,120.320773,22.671514
2022,4,20220414,64500,A2,高雄市政府警察局,高雄市三民區村大連街 / 高雄市三民區安寧街,晴,日間自然光線,市區道路,40,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,單向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,無,車與車,側撞,駕駛人,左轉彎未依規定,死亡0;受傷1,1,小客車,自用,男,65,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,其他,不明,其他,不明,駕駛人,左轉彎未依規定,否,120.304807,22.640264
2022,4,20220414,73200,A2,高雄市政府警察局,高雄市三民區村鼎瑞街 / 高雄市三民區裕誠路,晴,日間自然光線,市區道路,30,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,突出(高低)不平,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,汽(機)車本身,路上翻車、摔倒,駕駛人,未注意車前狀態,死亡0;受傷1,1,機車,普通重型,女,51,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,其他,不明,其他,不明,駕駛人,未注意車前狀態,否,120.314923,22.663745
2022,4,20220414,80100,A2,高雄市政府警察局,高雄市三民區村中華二路慢車道號前0.0公尺,晴,日間自然光線,市區道路,40,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,窄式無柵欄,車道線(無標記),窄式快慢車道分隔島(無柵欄),無,車與車,追撞,駕駛人,未保持行車安全距離,死亡0;受傷1,1,機車,普通重型,男,35,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,未保持行車安全距離,否,120.291838,22.649257
2022,4,20220414,91600,A2,高雄市政府警察局,高雄市三民區同盟三路川東017電桿號前0.0公尺前,晴,日間自然光線,市區道路,50,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,寛式(50公分以上),車道線(無標記),快慢車道分隔線,無,人與汽(機)車,其他,駕駛人,未注意車前狀態,死亡0;受傷1,1,小客車,自用,男,66,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,汽車,前車頭,駕駛人,未注意車前狀態,否,120.284213,22.640603
2022,4,20220414,102300,A2,高雄市政府警察局,高雄市三民區建工路496號前0.0公尺,晴,日間自然光線,市區道路,50,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,雙向禁止超車線,無標記,車道線(無標記),快慢車道分隔線,無,車與車,追撞,駕駛人,未注意車前狀態,死亡0;受傷1,1,小客車,計程車,男,68,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右前車頭(身),汽車,右前車頭(身),駕駛人,未注意車前狀態,否,120.3266,22.651147
2022,4,20220414,113400,A2,高雄市政府警察局,高雄市三民區村同盟一路前0.0公尺,晴,日間自然光線,市區道路,40,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,中央分向島,寛式(50公分以上),車道線(無標記),快慢車道分隔線,無,車與車,追撞,駕駛人,未保持行車安全距離,死亡0;受傷2,1,機車,普通重型,女,59,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,未保持行車安全距離,否,120.314867,22.647576
2022,4,20220414,115300,A2,高雄市政府警察局,高雄市三民區村澄明街 / 高雄市三民區陽明路,晴,日間自然光線,市區道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛人,未依規定讓車,死亡0;受傷1,1,機車,普通重型,女,60,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,右側車身,機車,右側車身,駕駛人,未依規定讓車,否,120.343103,22.648006
2022,4,20220414,130500,A2,高雄市政府警察局,高雄市三民區民族一路 / 高雄市三民區裕誠路,晴,日間自然光線,市區道路,40,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,中央分向島,寛式(50公分以上),未繪設車道線,寛式快慢車道分隔島(50公分以上),無,車與車,其他,駕駛人,未保持行車安全距離,死亡0;受傷4,1,機車,普通重型,女,26,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,左側車身,機車,左側車身,駕駛人,未保持行車安全距離,否,120.315996,22.66365
2022,4,20220414,151100,A2,高雄市政府警察局,高雄市三民區村民族一路前0.0公尺,晴,日間自然光線,市區道路,40,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,寛式(50公分以上),車道線(無標記),寛式快慢車道分隔島(50公分以上),無,車與車,同向擦撞,駕駛人,變換車道或方向不當,死亡0;受傷2,1,慢車,腳踏自行車,女,19,其他(無需使用保護裝備之人),未使用,車的狀態,向左變換車道,其他,非汽(機)車,其他,非汽(機)車,駕駛人,變換車道或方向不當,否,120.316039,22.663939
