發生地點,天候名稱,光線名稱,道路類別-第1當事者-名稱,速限-第1當事者,道路型態大類別名稱,道路型態子類別名稱,事故位置大類別名稱,事故位置子類別名稱,路面狀況-路面鋪裝名稱,路面狀況-路面狀態名稱,路面狀況-路面缺陷名稱,道路障礙-障礙物名稱,道路障礙-視距品質名稱,道路障礙-視距名稱,號誌-號誌種類名稱,號誌-號誌動作名稱,車道劃分設施-分向設施大類別名稱,車道劃分設施-分向設施子類別名稱,車道劃分設施-分道設施-快車道或一般車道間名稱,車道劃分設施-分道設施-快慢車道間名稱,車道劃分設施-分道設施-路面邊線名稱,事故類型及型態大類別名稱,事故類型及型態子類別名稱,肇因研判大類別名稱-主要,肇因研判子類別名稱-主要,死亡受傷人數,當事者順位,當事者區分-類別-大類別名稱-車種,當事者區分-類別-子類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,保護裝備名稱,行動電話或電腦或其他相類功能裝置名稱,當事者行動狀態大類別名稱,當事者行動狀態子類別名稱,車輛撞擊部位大類別名稱-最初,車輛撞擊部位子類別名稱-最初,車輛撞擊部位大類別名稱-其他,車輛撞擊部位子類別名稱-其他,肇因研判大類別名稱-個別,肇因研判子類別名稱-個別,肇事逃逸類別名稱-是否肇逃
花蓮縣新城鄉北埔村光復路南側 / 花蓮縣新城鄉北埔村民權街東側,陰,日間自然光線,省道,70,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,行車分向線,附標記,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛人,左轉彎未依規定,死亡1;受傷0,2,小客車,自用,男,64,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,,,駕駛人,未依規定減速,否
花蓮縣新城鄉北埔村光復路南側 / 花蓮縣新城鄉北埔村民權街東側,陰,日間自然光線,省道,70,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,行車分向線,附標記,未繪設車道線,未繪設快慢車道分隔線,無,車與車,同向擦撞,駕駛人,左轉彎未依規定,死亡1;受傷0,1,機車,普通重型,女,79,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,機車,右側車身,,,駕駛人,左轉彎未依規定,否
彰化縣花壇鄉橋頭村中山路1段368號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,村里道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,中央分向島,窄式無柵欄,車道線(無標記),快慢車道分隔線,有,車與車,追撞,無(車輛駕駛人因素),尚未發現肇事因素,死亡1;受傷0,2,機車,普通重型,男,55,戴安全帽或繫安全帶(使用幼童安全椅),不明,車的狀態,向前直行中,機車,前車頭,,,駕駛人,未注意車前狀態,否
彰化縣花壇鄉橋頭村中山路1段368號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,村里道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,中央分向島,窄式無柵欄,車道線(無標記),快慢車道分隔線,有,車與車,追撞,無(車輛駕駛人因素),尚未發現肇事因素,死亡1;受傷0,1,大客車,民營客運,男,57,戴安全帽或繫安全帶(使用幼童安全椅),不明,車的狀態,等待(引擎未熄火),汽車,後車尾,,,無(車輛駕駛人因素),尚未發現肇事因素,否
桃園市大溪區復興路二段749號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,40,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,人與汽(機)車,穿越道路中,行人(或乘客),未依規定行走行人穿越道、地下道、天橋而穿越道路,死亡1;受傷1,2,機車,普通重型,男,34,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,,,駕駛人,未注意車前狀態,否
桃園市大溪區復興路二段749號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,40,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,人與汽(機)車,穿越道路中,行人(或乘客),未依規定行走行人穿越道、地下道、天橋而穿越道路,死亡1;受傷1,1,人,行人,女,85,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽(機)車,,,行人(或乘客),未依規定行走行人穿越道、地下道、天橋而穿越道路,否
臺中市南屯區惠中里向上路二段 / 臺中市南屯區惠中里惠文路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,單向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛人,未依規定讓車,死亡1;受傷0,1,小客車,自用,男,23,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,汽車,右側車身,,,駕駛人,未依規定讓車,否
臺中市南屯區惠中里向上路二段 / 臺中市南屯區惠中里惠文路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,單向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛人,未依規定讓車,死亡1;受傷0,2,機車,普通重型,女,46,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,,,駕駛人,未注意車前狀態,否
新北市三重區集賢路 / 新北市三重區集英路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與汽(機)車,其他,駕駛人,未注意車前狀態,死亡1;受傷0,3,大貨車,自用,男,59,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,其他,不明,其他,不明,裝載,裝載未盡安全措施,否
新北市三重區集賢路 / 新北市三重區集英路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與汽(機)車,其他,駕駛人,未注意車前狀態,死亡1;受傷0,1,小客車,自用,男,43,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,汽車,前車頭,駕駛人,未注意車前狀態,否
新北市三重區集賢路 / 新北市三重區集英路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與汽(機)車,其他,駕駛人,未注意車前狀態,死亡1;受傷0,2,人,其他人,男,55,其他(無需使用保護裝備之人),非駕駛人,人的狀態,其他,其他,非汽(機)車,其他,非汽(機)車,行人(或乘客),其他引起事故之疏失或行為,否
臺南市永康區中華路口 / 臺南市永康區中華路口,晴,日間自然光線,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛人,未注意車前狀態,死亡1;受傷1,2,機車,普通重型,男,66,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,機車,左側車身,,,駕駛人,左轉彎未依規定,否
臺南市永康區中華路口 / 臺南市永康區中華路口,晴,日間自然光線,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛人,未注意車前狀態,死亡1;受傷1,3,人,乘客,男,28,戴安全帽或繫安全帶(使用幼童安全椅),未使用,人的狀態,不明,其他,非汽(機)車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否
臺南市永康區中華路口 / 臺南市永康區中華路口,晴,日間自然光線,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛人,未注意車前狀態,死亡1;受傷1,1,小貨車(含客、貨兩用),自用,男,27,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,,,駕駛人,未注意車前狀態,否
桃園市平鎮區中豐路南勢二段口 / 桃園市平鎮區三興路口,晴,日間自然光線,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛人,未依規定讓車,死亡1;受傷0,2,機車,普通重型,女,67,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,,,駕駛人,違反特定標誌(線)禁制,否
桃園市平鎮區中豐路南勢二段口 / 桃園市平鎮區三興路口,晴,日間自然光線,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛人,未依規定讓車,死亡1;受傷0,1,小貨車(含客、貨兩用),自用,男,48,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,右轉彎,汽車,右後車尾(身),,,駕駛人,未依規定讓車,否
桃園市桃園區春日路北側 / 桃園市桃園區經國路東側,晴,日間自然光線,市區道路,50,交岔路,多岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛人,違反號誌管制或指揮,死亡1;受傷0,1,小客車,自用,男,34,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,,,駕駛人,違反號誌管制或指揮,否
桃園市桃園區春日路北側 / 桃園市桃園區經國路東側,晴,日間自然光線,市區道路,50,交岔路,多岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛人,違反號誌管制或指揮,死亡1;受傷0,2,機車,普通重型,男,72,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,左側車身,,,無(車輛駕駛人因素),尚未發現肇事因素,否
彰化縣大城鄉東港村福建路27弄前0.0公尺,晴,晨或暮光,村里道路,70,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,中央分向島,寛式(50公分以上),車道線(無標記),寛式快慢車道分隔島(50公分以上),有,車與車,路口交岔撞,駕駛人,酒醉(後)駕駛失控,死亡1;受傷1,1,機車,普通重型,男,26,未戴案全帽或未繫安全帶(未使用幼童安全椅),未使用,車的狀態,向前直行中,機車,左側車身,,,駕駛人,酒醉(後)駕駛失控,否
彰化縣大城鄉東港村福建路27弄前0.0公尺,晴,晨或暮光,村里道路,70,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,中央分向島,寛式(50公分以上),車道線(無標記),寛式快慢車道分隔島(50公分以上),有,車與車,路口交岔撞,駕駛人,酒醉(後)駕駛失控,死亡1;受傷1,3,人,乘客,男,53,未戴案全帽或未繫安全帶(未使用幼童安全椅),未使用,人的狀態,其他,其他,非汽(機)車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否
彰化縣大城鄉東港村福建路27弄前0.0公尺,晴,晨或暮光,村里道路,70,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,中央分向島,寛式(50公分以上),車道線(無標記),寛式快慢車道分隔島(50公分以上),有,車與車,路口交岔撞,駕駛人,酒醉(後)駕駛失控,死亡1;受傷1,2,小貨車(含客、貨兩用),自用,男,44,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,,,無(車輛駕駛人因素),尚未發現肇事因素,否
南投縣魚池鄉台21線 68公里800.0公尺處,晴,夜間(或隧道、地下道、涵洞)有照明,省道,50,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,汽(機)車本身,撞橋樑、建築物,其他,不明原因肇事,死亡1;受傷0,2,,,無或物(動物、堆置物),-1,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否
南投縣魚池鄉台21線 68公里800.0公尺處,晴,夜間(或隧道、地下道、涵洞)有照明,省道,50,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,汽(機)車本身,撞橋樑、建築物,其他,不明原因肇事,死亡1;受傷0,3,,,無或物(動物、堆置物),-1,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否
南投縣魚池鄉台21線 68公里800.0公尺處,晴,夜間(或隧道、地下道、涵洞)有照明,省道,50,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,汽(機)車本身,撞橋樑、建築物,其他,不明原因肇事,死亡1;受傷0,1,小貨車(含客、貨兩用),自用,女,50,不明,不明,車的狀態,向前直行中,汽車,前車頭,,,其他,不明原因肇事,否
苗栗縣頭屋鄉台13線高速公路橋下,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,多岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,閃光號誌,正常,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,汽(機)車本身,撞號誌、標誌桿,其他,不明原因肇事,死亡1;受傷1,2,,,無或物(動物、堆置物),-1,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否
苗栗縣頭屋鄉台13線高速公路橋下,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,多岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,閃光號誌,正常,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,汽(機)車本身,撞號誌、標誌桿,其他,不明原因肇事,死亡1;受傷1,1,小客車,自用,男,26,不明,未使用,車的狀態,向前直行中,汽車,前車頭,,,其他,不明原因肇事,否
苗栗縣頭屋鄉台13線高速公路橋下,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,多岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,閃光號誌,正常,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,汽(機)車本身,撞號誌、標誌桿,其他,不明原因肇事,死亡1;受傷1,3,人,乘客,男,53,不明,非駕駛人,人的狀態,其他,其他,非汽(機)車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否
臺中市南區積善里忠明南路前0.0公尺,晴,日間自然光線,市區道路,40,單路部分,地下道,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,窄式無柵欄,車道線(無標記),未繪設快慢車道分隔線,無,汽(機)車本身,撞交通島,駕駛人,未注意車前狀態,死亡1;受傷0,2,,,無或物(動物、堆置物),0,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否
臺中市南區積善里忠明南路前0.0公尺,晴,日間自然光線,市區道路,40,單路部分,地下道,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,窄式無柵欄,車道線(無標記),未繪設快慢車道分隔線,無,汽(機)車本身,撞交通島,駕駛人,未注意車前狀態,死亡1;受傷0,1,機車,普通重型,女,73,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,,,駕駛人,未注意車前狀態,否
雲林縣元長鄉西莊村14之7號,晴,日間自然光線,村里道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,汽(機)車本身,其他,駕駛人,逆向行駛,死亡1;受傷1,2,,,無或物(動物、堆置物),-1,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否
雲林縣元長鄉西莊村14之7號,晴,日間自然光線,村里道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,汽(機)車本身,其他,駕駛人,逆向行駛,死亡1;受傷1,1,小客車,自用,男,61,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,,,駕駛人,逆向行駛,否
雲林縣元長鄉西莊村14之7號,晴,日間自然光線,村里道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,汽(機)車本身,其他,駕駛人,逆向行駛,死亡1;受傷1,3,人,乘客,女,82,戴安全帽或繫安全帶(使用幼童安全椅),非駕駛人,人的狀態,靜立(止),其他,非汽(機)車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否
彰化縣芳苑鄉文津村功湖路草湖段 / 彰化縣芳苑鄉文津村芳草路文津段,晴,日間自然光線,村里道路,60,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),無動作,中央分向島,寛式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車與車,路口交岔撞,駕駛人,未依規定讓車,死亡1;受傷0,1,機車,普通重型,女,41,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,,,駕駛人,未依規定讓車,否
彰化縣芳苑鄉文津村功湖路草湖段 / 彰化縣芳苑鄉文津村芳草路文津段,晴,日間自然光線,村里道路,60,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),無動作,中央分向島,寛式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車與車,路口交岔撞,駕駛人,未依規定讓車,死亡1;受傷0,2,曳引車,營業用,男,52,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右後車尾(身),,,駕駛人,未依規定減速,否
新北市三峽區新北市三峽區龍埔路198016號燈桿旁,晴,日間自然光線,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛人,未保持行車安全距離,死亡1;受傷1,2,慢車,腳踏自行車,女,57,不明,未使用,車的狀態,向前直行中,其他,非汽(機)車,其他,非汽(機)車,無(車輛駕駛人因素),尚未發現肇事因素,否
新北市三峽區新北市三峽區龍埔路198016號燈桿旁,晴,日間自然光線,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛人,未保持行車安全距離,死亡1;受傷1,1,機車,普通重型,男,21,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,未保持行車安全距離,否
新北市三峽區新北市三峽區龍埔路198016號燈桿旁,晴,日間自然光線,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛人,未保持行車安全距離,死亡1;受傷1,3,小客車,自用,男,54,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,其他,不明,其他,不明,無(車輛駕駛人因素),尚未發現肇事因素,否
高雄市旗津區旗津二路153號前0.0公尺前,晴,日間自然光線,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,附標記,車道線(附標記),未繪設快慢車道分隔線,有,車與車,側撞,駕駛人,未依規定讓車,死亡1;受傷3,1,機車,普通重型,男,54,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,機車,左側車身,機車,左側車身,駕駛人,未依規定讓車,否
高雄市旗津區旗津二路153號前0.0公尺前,晴,日間自然光線,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,附標記,車道線(附標記),未繪設快慢車道分隔線,有,車與車,側撞,駕駛人,未依規定讓車,死亡1;受傷3,2,機車,普通重型,男,18,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,未注意車前狀態,否
高雄市旗津區旗津二路153號前0.0公尺前,晴,日間自然光線,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,附標記,車道線(附標記),未繪設快慢車道分隔線,有,車與車,側撞,駕駛人,未依規定讓車,死亡1;受傷3,4,人,乘客,女,53,戴安全帽或繫安全帶(使用幼童安全椅),非駕駛人,人的狀態,靜立(止),其他,不明,其他,不明,無(非車輛駕駛人因素),尚未發現肇事因素,否
高雄市旗津區旗津二路153號前0.0公尺前,晴,日間自然光線,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,附標記,車道線(附標記),未繪設快慢車道分隔線,有,車與車,側撞,駕駛人,未依規定讓車,死亡1;受傷3,3,機車,普通重型,女,64,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,左側車身,機車,左側車身,無(車輛駕駛人因素),尚未發現肇事因素,否
彰化縣田中鎮東源里中南路2段1號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,村里道路,50,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,對撞,駕駛人,逆向行駛,死亡1;受傷1,1,機車,普通重型,女,19,不明,不明,車的狀態,向前直行中,機車,前車頭,,,駕駛人,逆向行駛,否
彰化縣田中鎮東源里中南路2段1號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,村里道路,50,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,對撞,駕駛人,逆向行駛,死亡1;受傷1,2,小客車,計程車,男,57,不明,不明,車的狀態,向前直行中,汽車,左前車頭(身),,,其他,不明原因肇事,否
彰化縣田中鎮東源里中南路2段1號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,村里道路,50,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,對撞,駕駛人,逆向行駛,死亡1;受傷1,3,人,乘客,男,18,不明,不明,人的狀態,其他,其他,非汽(機)車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否
新北市淡水區淡金路1段 / 新北市淡水區水源街2段,雨,日間自然光線,省道,60,交岔路,四岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,汽(機)車本身,撞交通島,其他,不明原因肇事,死亡1;受傷0,2,,,無或物(動物、堆置物),0,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否
新北市淡水區淡金路1段 / 新北市淡水區水源街2段,雨,日間自然光線,省道,60,交岔路,四岔路,交叉路口,交叉路口內,柏油,濕潤,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,汽(機)車本身,撞交通島,其他,不明原因肇事,死亡1;受傷0,1,機車,普通重型,男,18,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,右側車身,機車,右側車身,其他,不明原因肇事,否
南投縣埔里鎮中山路一段140號前,晴,日間自然光線,村里道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,單向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,汽(機)車本身,衝出路外,其他,不明原因肇事,死亡1;受傷0,2,,,無或物(動物、堆置物),-1,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否
南投縣埔里鎮中山路一段140號前,晴,日間自然光線,村里道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,單向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,汽(機)車本身,衝出路外,其他,不明原因肇事,死亡1;受傷0,1,機車,普通重型,男,18,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,右側車身,其他,不明原因肇事,否
苗栗縣獅潭鄉台三線121.9公里處,晴,日間自然光線,省道,60,單路部分,彎曲路及附近,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,附標記,車道線(無標記),快慢車道分隔線,有,汽(機)車本身,撞路樹、電桿,駕駛人,超速失控,死亡1;受傷0,2,,,無或物(動物、堆置物),-1,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否
苗栗縣獅潭鄉台三線121.9公里處,晴,日間自然光線,省道,60,單路部分,彎曲路及附近,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,附標記,車道線(無標記),快慢車道分隔線,有,汽(機)車本身,撞路樹、電桿,駕駛人,超速失控,死亡1;受傷0,1,機車,普通重型,男,22,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向右變換車道,機車,前車頭,機車,右側車身,駕駛人,超速失控,否
